location_id,year,subregion,elevation_m,latitude,longitude,heat_days_30,heat_days_35,heat_days_38,max_summer_tmax,mean_summer_tmax,heatwave_max_streak,gdd_growing_season,spring_frost_days,spring_severe_frost_days,min_spring_tmin,annual_precip_mm,summer_precip_mm,dry_days,max_consecutive_dry_days,climate_stress_year
DS06,1998,Douro Superior,380,41.0785,-6.842,51,10,1,38.1,29.367391304347823,6,1726.1000000000001,1,0,-0.3,467.0,56.3,285,41,0
DS06,1999,Douro Superior,380,41.0785,-6.842,42,3,0,37.1,28.594565217391303,1,1707.8000000000002,2,0,-0.8,539.5999999999999,50.800000000000004,279,32,0
DS06,2000,Douro Superior,380,41.0785,-6.842,38,4,0,35.4,28.015217391304354,1,1665.4,2,0,-0.3,617.3,22.6,266,47,0
DS06,2001,Douro Superior,380,41.0785,-6.842,45,7,0,37.5,28.56847826086957,3,1783.0999999999997,0,0,2.2,578.9000000000001,44.099999999999994,280,45,0
DS06,2002,Douro Superior,380,41.0785,-6.842,31,0,0,34.9,28.166304347826088,0,1646.4,0,0,0.4,638.0999999999999,45.9,262,31,0
DS06,2003,Douro Superior,380,41.0785,-6.842,52,19,3,38.6,29.711956521739136,15,1901.1000000000001,0,0,1.2,639.5,46.599999999999994,275,29,1
DS06,2004,Douro Superior,380,41.0785,-6.842,41,5,0,36.4,28.946739130434786,3,1796.3999999999999,3,1,-2.9,377.0,34.1,297,37,0
DS06,2005,Douro Superior,380,41.0785,-6.842,65,14,1,38.5,31.192391304347826,3,2038.7999999999997,10,6,-3.9,407.9000000000001,13.1,306,48,1
DS06,2006,Douro Superior,380,41.0785,-6.842,65,9,0,37.3,29.936956521739127,4,2023.9,1,1,-2.5,580.2,45.5,278,28,0
DS06,2007,Douro Superior,380,41.0785,-6.842,21,3,1,38.2,26.38369565217391,1,1602.1000000000001,2,0,-0.9,421.2,72.8,296,46,0
DS06,2008,Douro Superior,380,41.0785,-6.842,29,3,0,37.2,27.74782608695652,2,1583.9,3,0,-1.4,437.2,15.600000000000001,286,33,0
DS06,2009,Douro Superior,380,41.0785,-6.842,50,1,0,35.4,28.981521739130425,1,1889.0999999999997,0,0,0.6,481.20000000000005,27.4,289,45,0
DS06,2010,Douro Superior,380,41.0785,-6.842,57,7,0,37.0,29.642391304347825,2,1822.8999999999996,8,2,-2.4,670.3000000000001,44.9,271,54,1
DS06,2011,Douro Superior,380,41.0785,-6.842,33,3,0,37.6,27.967391304347824,2,1969.3999999999999,6,1,-3.1,430.0,36.9,287,50,0
DS06,2012,Douro Superior,380,41.0785,-6.842,38,8,2,38.4,28.479347826086954,3,1765.8000000000002,1,0,-0.5,430.20000000000005,25.799999999999997,287,35,0
DS06,2013,Douro Superior,380,41.0785,-6.842,53,14,0,37.7,29.493478260869573,7,1810.4000000000003,6,0,-1.6,615.0999999999999,20.299999999999997,273,51,1
DS06,2014,Douro Superior,380,41.0785,-6.842,28,2,0,36.2,27.605434782608693,1,1822.6999999999998,0,0,0.4,643.6999999999999,24.6,259,35,0
DS06,2015,Douro Superior,380,41.0785,-6.842,55,8,1,38.4,29.95652173913043,3,1956.4000000000003,1,0,-0.1,428.79999999999995,47.6,299,38,0
DS06,2016,Douro Superior,380,41.0785,-6.842,63,18,1,36.9,30.1945652173913,5,1934.6000000000001,5,0,-1.2,667.5,24.6,263,47,1
DS06,2017,Douro Superior,380,41.0785,-6.842,66,17,2,39.0,30.5195652173913,7,2104.7000000000003,2,0,-1.0,430.2,30.800000000000004,293,50,1
DS06,2018,Douro Superior,380,41.0785,-6.842,56,8,5,40.0,28.654347826086955,6,1843.1,4,0,-2.0,747.3,80.10000000000001,265,62,1
DS06,2019,Douro Superior,380,41.0785,-6.842,47,3,0,36.3,28.406521739130437,1,1782.8,1,0,-0.3,651.6999999999999,89.0,268,24,0
DS06,2020,Douro Superior,380,41.0785,-6.842,62,16,0,37.9,29.839130434782607,4,1889.6,0,0,0.3,621.7,24.900000000000002,270,55,1
DS06,2021,Douro Superior,380,41.0785,-6.842,51,10,1,38.4,29.506521739130434,4,1798.5000000000005,0,0,0.4,555.5999999999999,46.3,277,31,0
DS06,2022,Douro Superior,380,41.0785,-6.842,74,34,13,42.0,32.27717391304348,13,2204.3999999999996,3,0,-0.5,724.4,41.9,272,47,1
DS06,2023,Douro Superior,380,41.0785,-6.842,63,12,4,40.5,30.38695652173913,5,2052.3999999999996,4,3,-4.1,735.5,76.80000000000001,271,72,1
DS06,2024,Douro Superior,380,41.0785,-6.842,60,10,2,39.3,30.35978260869565,4,1864.6000000000001,1,0,-0.1,826.2,114.40000000000002,261,67,1
DS07,1995,Douro Superior,640,40.9875,-7.2545,25,1,1,38.5,27.30652173913044,1,1638.2,3,0,-0.4,592.3000000000001,68.3,277,40,0
DS07,1996,Douro Superior,640,40.9875,-7.2545,26,0,0,33.7,26.79565217391304,0,1403.1999999999998,7,1,-3.1,722.8,41.8,251,29,0
DS07,1997,Douro Superior,640,40.9875,-7.2545,20,0,0,33.8,24.51521739130434,0,1503.1,0,0,3.0,764.5,129.8,262,49,1
DS07,1998,Douro Superior,640,40.9875,-7.2545,35,5,0,36.2,27.80326086956523,5,1488.2,3,1,-2.1,499.9,54.4,287,34,1
DS07,1999,Douro Superior,640,40.9875,-7.2545,26,1,0,35.3,27.18478260869565,1,1435.7000000000003,2,0,-1.0,548.0,59.2,279,29,0
DS07,2000,Douro Superior,640,40.9875,-7.2545,25,0,0,33.8,26.42173913043478,0,1406.4,1,0,-1.4,673.3,27.8,264,47,1
DS07,2001,Douro Superior,640,40.9875,-7.2545,29,0,0,34.7,26.710869565217394,0,1481.1999999999998,0,0,0.5,672.5,53.5,278,32,0
DS07,2002,Douro Superior,640,40.9875,-7.2545,20,0,0,33.2,26.63369565217391,0,1379.4,3,1,-2.3,698.1,40.5,261,21,0
DS07,2003,Douro Superior,640,40.9875,-7.2545,36,11,0,37.0,27.919565217391302,9,1598.0,0,0,1.2,677.9,50.9,278,30,1
DS07,2004,Douro Superior,640,40.9875,-7.2545,16,0,0,34.7,27.42282608695652,0,1547.2,6,2,-5.0,369.3,42.8,307,32,0
DS07,2005,Douro Superior,640,40.9875,-7.2545,50,2,0,37.1,29.582608695652173,2,1762.2000000000003,12,8,-5.2,437.1,12.9,302,45,1
DS07,2006,Douro Superior,640,40.9875,-7.2545,45,3,0,36.1,28.292391304347824,2,1733.9,4,3,-3.4,638.5,58.0,274,27,1
DS07,2007,Douro Superior,640,40.9875,-7.2545,13,1,0,36.5,25.072826086956525,1,1373.1,3,0,-1.6,404.3,68.4,291,46,0
DS07,2008,Douro Superior,640,40.9875,-7.2545,24,1,0,35.4,26.2695652173913,1,1320.9,5,1,-2.4,445.99999999999994,17.1,277,33,0
DS07,2009,Douro Superior,640,40.9875,-7.2545,36,0,0,33.6,27.471739130434784,0,1613.6,3,0,-0.5,548.5999999999999,32.400000000000006,285,45,0
DS07,2010,Douro Superior,640,40.9875,-7.2545,40,1,0,35.3,28.10217391304348,1,1586.2999999999997,7,3,-3.3,722.6,47.199999999999996,267,31,1
DS07,2011,Douro Superior,640,40.9875,-7.2545,21,1,0,35.4,26.516304347826086,1,1693.0,5,1,-2.8,496.5,29.000000000000004,284,36,0
DS07,2012,Douro Superior,640,40.9875,-7.2545,31,4,0,36.3,26.73695652173913,2,1483.4,3,0,-1.1,448.0,25.5,290,35,0
DS07,2013,Douro Superior,640,40.9875,-7.2545,40,6,0,36.1,27.92391304347826,5,1561.2,6,3,-2.5,630.0999999999999,13.0,275,46,1
DS07,2014,Douro Superior,640,40.9875,-7.2545,20,0,0,34.0,26.030434782608694,0,1534.7999999999997,1,0,-1.7,681.9,28.3,260,33,0
DS07,2015,Douro Superior,640,40.9875,-7.2545,40,2,0,36.6,28.522826086956517,1,1674.2,2,0,-0.2,405.5,41.5,299,33,0
DS07,2016,Douro Superior,640,40.9875,-7.2545,47,3,0,35.1,28.508695652173916,1,1637.5,6,0,-1.4,707.9000000000001,32.4,266,47,1
DS07,2017,Douro Superior,640,40.9875,-7.2545,38,5,0,37.0,28.60434782608696,3,1865.9,3,0,-1.9,392.19999999999993,40.699999999999996,298,26,1
DS07,2018,Douro Superior,640,40.9875,-7.2545,31,5,1,38.4,26.870652173913047,5,1637.3000000000002,3,1,-2.1,678.6,77.49999999999999,261,45,1
DS07,2019,Douro Superior,640,40.9875,-7.2545,36,1,0,36.0,26.744565217391308,1,1567.6999999999998,0,0,0.4,578.8,71.5,273,24,0
DS07,2020,Douro Superior,640,40.9875,-7.2545,52,3,0,36.2,28.352173913043483,1,1668.9,0,0,0.4,652.7,31.299999999999997,271,54,1
DS07,2021,Douro Superior,640,40.9875,-7.2545,32,3,0,36.0,27.698913043478257,2,1534.5,1,0,-0.3,584.7,62.699999999999996,278,29,0
DS07,2022,Douro Superior,640,40.9875,-7.2545,65,21,7,41.4,30.631521739130427,9,1966.5999999999997,5,0,-2.0,617.5999999999999,47.8,270,54,1
DS07,2023,Douro Superior,640,40.9875,-7.2545,41,5,1,39.3,28.48478260869565,4,1829.8,3,3,-3.8,683.8999999999999,66.30000000000001,274,72,1
DS07,2024,Douro Superior,640,40.9875,-7.2545,43,5,0,37.9,28.902173913043473,3,1672.0000000000002,0,0,1.4,764.4,143.20000000000002,260,52,1
DS08,1995,Douro Superior,280,41.2985,-7.1525,26,1,1,38.5,27.654347826086966,1,1691.1,3,0,-0.3,674.3,69.80000000000001,273,40,0
DS08,1996,Douro Superior,280,41.2985,-7.1525,29,0,0,34.3,27.29891304347826,0,1484.5,5,1,-2.8,778.4000000000001,46.7,253,23,0
DS08,1997,Douro Superior,280,41.2985,-7.1525,20,0,0,34.0,24.829347826086952,0,1580.5,0,0,3.1,816.4,145.3,266,66,1
DS08,1998,Douro Superior,280,41.2985,-7.1525,39,5,0,36.7,28.319565217391304,5,1557.1999999999998,2,0,-1.3,496.2,47.60000000000001,288,34,0
DS08,1999,Douro Superior,280,41.2985,-7.1525,31,1,0,35.3,27.543478260869566,1,1498.1999999999998,2,0,-0.6,614.5,70.8,271,29,0
DS08,2000,Douro Superior,280,41.2985,-7.1525,30,0,0,34.3,26.863043478260874,0,1473.7,3,0,-0.4,766.3,34.9,262,47,0
DS08,2001,Douro Superior,280,41.2985,-7.1525,31,3,0,35.4,27.23043478260869,1,1558.8000000000002,0,0,0.7,782.8,64.4,278,42,0
DS08,2002,Douro Superior,280,41.2985,-7.1525,24,0,0,33.8,27.116304347826084,0,1456.5,2,1,-2.1,775.0,42.8,261,21,0
DS08,2003,Douro Superior,280,41.2985,-7.1525,44,14,0,37.3,28.458695652173912,13,1685.6,0,0,1.7,732.8,73.69999999999999,274,29,1
DS08,2004,Douro Superior,280,41.2985,-7.1525,28,1,0,35.2,27.96630434782608,1,1629.6,4,1,-3.1,398.90000000000003,49.2,305,36,0
DS08,2005,Douro Superior,280,41.2985,-7.1525,56,4,0,37.3,30.097826086956527,3,1845.3000000000002,10,8,-4.5,473.00000000000006,18.9,298,39,1
DS08,2006,Douro Superior,280,41.2985,-7.1525,56,6,0,36.9,29.016304347826086,3,1828.1999999999998,4,1,-2.4,704.8,53.0,270,27,0
DS08,2007,Douro Superior,280,41.2985,-7.1525,17,1,0,37.1,25.423913043478265,1,1436.6,3,0,-1.9,426.70000000000005,81.1,291,46,0
DS08,2008,Douro Superior,280,41.2985,-7.1525,26,1,0,36.5,26.806521739130428,1,1410.9,2,0,-1.7,479.29999999999995,20.6,278,33,0
DS08,2009,Douro Superior,280,41.2985,-7.1525,41,0,0,34.4,28.015217391304343,0,1714.2,0,0,0.0,617.6,36.3,281,59,1
DS08,2010,Douro Superior,280,41.2985,-7.1525,48,3,0,36.0,28.621739130434786,1,1657.5,7,1,-2.6,762.8,46.4,267,54,1
DS08,2011,Douro Superior,280,41.2985,-7.1525,24,1,0,36.5,27.076086956521735,1,1787.6,6,2,-2.1,536.5,26.700000000000003,286,36,0
DS08,2012,Douro Superior,280,41.2985,-7.1525,34,6,0,37.1,27.221739130434784,2,1567.5,1,0,-1.1,453.4,29.0,293,38,0
DS08,2013,Douro Superior,280,41.2985,-7.1525,44,7,0,36.8,28.543478260869566,5,1646.0,7,1,-2.1,664.0,16.0,273,38,0
DS08,2014,Douro Superior,280,41.2985,-7.1525,21,1,0,35.0,26.64891304347827,1,1627.3999999999996,0,0,0.2,766.0,34.2,261,33,0
DS08,2015,Douro Superior,280,41.2985,-7.1525,45,4,0,37.1,28.974999999999994,3,1753.1,0,0,0.0,448.59999999999997,49.00000000000001,296,36,0
DS08,2016,Douro Superior,280,41.2985,-7.1525,53,8,0,35.8,29.153260869565223,2,1729.1,4,0,-1.5,767.3000000000002,26.4,261,48,0
DS08,2017,Douro Superior,280,41.2985,-7.1525,64,15,3,39.2,30.460869565217394,5,2097.6000000000004,3,0,-1.4,399.29999999999995,38.800000000000004,301,50,1
DS08,2018,Douro Superior,280,41.2985,-7.1525,51,6,5,40.2,28.614130434782613,5,1864.3,3,0,-1.6,701.7,100.5,261,66,1
DS08,2019,Douro Superior,280,41.2985,-7.1525,50,3,0,37.8,28.456521739130434,2,1795.9000000000003,0,0,0.7,588.0,81.3,271,27,0
DS08,2020,Douro Superior,280,41.2985,-7.1525,64,21,1,38.5,30.05217391304348,6,1924.9999999999998,0,0,2.0,622.5,37.8,282,56,1
DS08,2021,Douro Superior,280,41.2985,-7.1525,52,11,0,37.9,29.41304347826087,5,1804.3000000000002,1,0,-0.6,559.0,34.599999999999994,283,40,1
DS08,2022,Douro Superior,280,41.2985,-7.1525,74,36,14,42.4,32.36413043478261,14,2200.7000000000003,1,0,-0.6,658.3,47.99999999999999,274,38,1
DS08,2023,Douro Superior,280,41.2985,-7.1525,60,10,4,40.5,30.22934782608696,5,2056.5,4,3,-3.2,725.6,115.6,268,55,1
DS08,2024,Douro Superior,280,41.2985,-7.1525,56,11,1,38.8,30.07282608695652,4,1815.6999999999998,2,0,-1.1,711.3,74.8,265,51,1
DS09,1995,Douro Superior,90,41.099,-7.1055,55,10,1,41.7,30.24891304347826,4,2221.4999999999995,0,0,1.1,546.0,62.8,279,26,0
DS09,1996,Douro Superior,90,41.099,-7.1055,47,16,0,37.2,29.974999999999994,9,2006.5,0,0,0.4,673.6,38.9,252,22,0
DS09,1997,Douro Superior,90,41.099,-7.1055,44,10,0,37.0,27.495652173913037,6,2115.5,0,0,5.5,720.9000000000001,120.5,269,66,1
DS09,1998,Douro Superior,90,41.099,-7.1055,67,20,5,39.8,31.070652173913043,7,2060.2,0,0,1.5,451.4,50.9,290,41,0
DS09,1999,Douro Superior,90,41.099,-7.1055,65,10,1,38.8,30.213043478260875,4,2028.2,0,0,1.7,514.0,49.9,277,32,0
DS09,2000,Douro Superior,90,41.099,-7.1055,57,15,0,37.3,29.672826086956523,3,1980.1000000000001,0,0,2.1,627.1999999999998,25.299999999999997,267,47,0
DS09,2001,Douro Superior,90,41.099,-7.1055,62,16,3,38.7,30.095652173913045,5,2104.1,0,0,4.0,600.0,48.00000000000001,279,25,0
DS09,2002,Douro Superior,90,41.099,-7.1055,53,9,0,36.6,29.759782608695648,3,1970.9,0,0,0.5,638.1,44.4,263,44,0
DS09,2003,Douro Superior,90,41.099,-7.1055,70,26,15,40.3,31.285869565217393,17,2226.5,0,0,4.0,623.9,47.70000000000001,277,29,0
DS09,2004,Douro Superior,90,41.099,-7.1055,70,11,1,38.0,30.633695652173916,5,2132.2,1,1,-2.1,356.70000000000005,32.8,305,37,0
DS09,2005,Douro Superior,90,41.099,-7.1055,83,30,3,39.9,32.721739130434784,6,2367.1000000000004,5,1,-2.4,408.9,13.9,309,48,1
DS09,2006,Douro Superior,90,41.099,-7.1055,79,21,4,39.5,31.563043478260862,10,2375.2999999999997,1,0,-0.7,564.5,44.6,277,28,0
DS09,2007,Douro Superior,90,41.099,-7.1055,39,7,1,40.3,28.141304347826093,4,1960.1999999999998,0,0,1.1,399.19999999999993,70.4,292,46,0
DS09,2008,Douro Superior,90,41.099,-7.1055,42,8,1,39.4,29.463043478260868,3,1918.7,0,0,0.9,423.59999999999997,14.100000000000001,284,33,0
DS09,2009,Douro Superior,90,41.099,-7.1055,73,18,0,36.9,30.532608695652176,8,2204.1,0,0,2.7,486.09999999999985,21.5,292,59,1
DS09,2010,Douro Superior,90,41.099,-7.1055,75,22,3,38.6,31.379347826086953,7,2184.1,1,0,-0.1,660.4000000000001,40.2,271,31,0
DS09,2011,Douro Superior,90,41.099,-7.1055,64,8,1,39.6,29.67065217391305,3,2322.7,0,0,0.1,435.9,27.5,284,36,0
DS09,2012,Douro Superior,90,41.099,-7.1055,60,18,6,39.9,29.957608695652173,5,2057.0,0,0,2.0,405.0,24.200000000000003,291,35,0
DS09,2013,Douro Superior,90,41.099,-7.1055,70,21,6,39.6,31.20760869565217,10,2146.6,0,0,0.6,591.4,16.8,274,46,0
DS09,2014,Douro Superior,90,41.099,-7.1055,48,7,1,38.1,29.309782608695652,2,2163.7000000000003,0,0,1.9,633.7,23.8,262,33,0
DS09,2015,Douro Superior,90,41.099,-7.1055,72,18,4,40.4,31.664130434782614,4,2301.8,0,0,2.4,406.6,39.8,299,38,0
DS09,2016,Douro Superior,90,41.099,-7.1055,76,30,6,38.5,31.85760869565217,6,2256.8,0,0,1.1,651.2,24.8,268,47,1
DS09,2017,Douro Superior,90,41.099,-7.1055,91,34,11,41.4,32.672826086956526,9,2510.4,0,0,0.6,387.7,35.8,300,50,1
DS09,2018,Douro Superior,90,41.099,-7.1055,89,20,6,43.0,31.092391304347824,6,2248.8999999999996,0,0,0.3,675.9,77.5,272,100,1
DS09,2019,Douro Superior,90,41.099,-7.1055,78,18,2,40.1,30.718478260869563,4,2189.0,0,0,1.9,562.7,66.9,283,27,0
DS09,2020,Douro Superior,90,41.099,-7.1055,86,41,12,40.5,32.37608695652174,10,2323.6,0,0,3.0,601.3,20.200000000000003,287,77,1
DS09,2021,Douro Superior,90,41.099,-7.1055,73,23,6,41.0,31.771739130434774,7,2221.2999999999993,0,0,1.8,515.8,44.7,294,56,0
DS09,2022,Douro Superior,90,41.099,-7.1055,98,58,31,44.9,34.66847826086956,16,2630.8,0,0,1.5,628.8,29.5,277,38,1
DS09,2023,Douro Superior,90,41.099,-7.1055,88,28,11,42.6,32.61304347826087,7,2485.4000000000005,4,1,-2.2,706.4000000000001,52.199999999999996,277,72,1
DS09,2024,Douro Superior,90,41.099,-7.1055,77,37,8,41.9,32.91195652173913,11,2287.5,0,0,2.1,750.9000000000001,69.30000000000001,271,67,1
